"Modified","CVE-2019-20902","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:a:atlassian:crowd:*:*:*:*:*:*:*:*" "cpe:2.3:a:atlassian:crowd:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-20903","CWE-79",,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:atlassian:editor-core:*:*:*:*:*:node.js:*:*"
"Modified","CVE-2020-8109","CWE-787" "CWE-787",,,,,"cve-requests@bitdefender.com" "nvd@nist.gov",5.9 7.5,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:bitdefender:engines:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-24860","CWE-79",,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:cmsmadesimple:cms_made_simple:2.2.14:*:*:*:*:*:*:*"
"Modified","CVE-2020-24861","CWE-79",,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:get-simple:getsimple_cms:3.3.16:*:*:*:*:*:*:*"
"Modified","CVE-2020-25990","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:websitebaker:websitebaker:2.12.2:*:*:*:*:*:*:*"
"Modified","CVE-2020-4576","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","psirt@us.ibm.com",5.3,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:ibm:websphere_application_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-19393","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:o:rittal:cmc_pu_iii_7030.000_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:rittal:cmc_pu_iii_7030.000:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-16844","NVD-CWE-noinfo",,,,,"nvd@nist.gov",6.8,"MEDIUM","CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N",,,,,"nvd@nist.gov",4.9,MEDIUM,"AV:N/AC:M/Au:S/C:P/I:P/A:N","cpe:2.3:a:istio:istio:*:*:*:*:*:*:*:*" "cpe:2.3:a:istio:istio:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-24620","CWE-798",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:unisys:stealth:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-25017","NVD-CWE-Other",,,,,"nvd@nist.gov",8.3,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:L",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:envoyproxy:envoy:*:*:*:*:*:*:*:*" "cpe:2.3:a:envoyproxy:envoy:*:*:*:*:*:*:*:*" "cpe:2.3:a:envoyproxy:envoy:*:*:*:*:*:*:*:*" "cpe:2.3:a:envoyproxy:envoy:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-25018","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:envoyproxy:envoy:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15228","CWE-20" "CWE-77",,,,,"security-advisories@github.com" "nvd@nist.gov",3.5 5,"LOW" "MEDIUM","CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:L/A:N",,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:P/A:N","cpe:2.3:a:toolkit_project:toolkit:*:*:*:*:*:node.js:*:*"
"Modified","CVE-2020-25200","CWE-203",,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:pritunl:pritunl:1.29.2145.25:*:*:*:*:*:*:*"
"Modified","CVE-2020-15227","CWE-74" "CWE-94",,,,,"security-advisories@github.com" "nvd@nist.gov",8.7 9.8,"HIGH" "CRITICAL","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:nette:application:*:*:*:*:*:*:*:*" "cpe:2.3:a:nette:application:*:*:*:*:*:*:*:*" "cpe:2.3:a:nette:application:*:*:*:*:*:*:*:*" "cpe:2.3:a:nette:application:*:*:*:*:*:*:*:*" "cpe:2.3:a:nette:application:*:*:*:*:*:*:*:*" "cpe:2.3:a:nette:application:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*"
"Modified","CVE-2020-15533","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:zohocorp:manageengine_applications_manager:*:*:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.6:-:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.6:build14680:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.6:build14681:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.6:build14682:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.6:build14683:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.6:build14690:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.7:-:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.7:build14700:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.7:build14710:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.7:build14720:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.7:build14730:*:*:*:*:*:*" "cpe:2.3:a:zohocorp:manageengine_applications_manager:14.7:build14740:*:*:*:*:*:*"
"Modified","CVE-2020-15663","CWE-427",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:firefox_esr:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15664","CWE-863",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:-:*:*" "cpe:2.3:a:mozilla:firefox:*:*:*:*:android:*:*:*" "cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:firefox_esr:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15665","NVD-CWE-Other",,,,,"nvd@nist.gov",4.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15666","CWE-209",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:-:*:*" "cpe:2.3:a:mozilla:firefox:*:*:*:*:*:android:*:*"
"Modified","CVE-2020-15667","CWE-787",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15668","CWE-667",,,,,"nvd@nist.gov",4.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:-:*:*" "cpe:2.3:a:mozilla:firefox:*:*:*:*:*:android:*:*"
"Modified","CVE-2020-15669","CWE-416",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:mozilla:firefox_esr:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15670","CWE-362" "CWE-416" "CWE-617",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:-:*:*" "cpe:2.3:a:mozilla:firefox:*:*:*:*:*:android:*:*" "cpe:2.3:a:mozilla:firefox_esr:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15671","CWE-200" "CWE-362",,,,,"nvd@nist.gov",3.1,"LOW","CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N",,,,,"nvd@nist.gov",2.6,LOW,"AV:N/AC:H/Au:N/C:P/I:N/A:N","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:android:*:*"
"Modified","CVE-2020-15673","CWE-416",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:firefox_esr:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.2:*:*:*:*:*:*:*"
"Modified","CVE-2020-15674","CWE-667" "CWE-787",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15675","CWE-416",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-15676","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:firefox_esr:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.2:*:*:*:*:*:*:*"
"Modified","CVE-2020-15677","CWE-601",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",5.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:N","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:firefox_esr:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.2:*:*:*:*:*:*:*"
"Modified","CVE-2020-15678","CWE-416",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:firefox_esr:*:*:*:*:*:*:*:*" "cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.2:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*"
