"Modified","CVE-2015-5522","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:htacg:tidy:*:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:12.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:15.04:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:watchos:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-5523","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:o:canonical:ubuntu_linux:12.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:15.04:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:watchos:*:*:*:*:*:*:*:*" "cpe:2.3:a:htacg:tidy:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-5531","CWE-22",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:elasticsearch:elasticsearch:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3959","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:garrettcom:magnum_10k_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:garrettcom:magnum_6k_firmware:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3960","CWE-310",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:o:garrettcom:magnum_10k_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:garrettcom:magnum_6k_firmware:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3961","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:N/A:P","cpe:2.3:o:garrettcom:magnum_10k_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:garrettcom:magnum_6k_firmware:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3963","CWE-330",,,,,,,,,,,,,"nvd@nist.gov",5.8,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:P","cpe:2.3:o:windriver:vxworks:*:*:*:*:*:*:*:*" "cpe:2.3:o:windriver:vxworks:*:*:*:*:*:*:*:*" "cpe:2.3:o:windriver:vxworks:*:*:*:*:*:*:*:*" "cpe:2.3:o:windriver:vxworks:*:*:*:*:*:*:*:*" "cpe:2.3:o:windriver:vxworks:6.6.3:*:*:*:cert:*:*:*" "cpe:2.3:o:windriver:vxworks:6.6.4:*:*:*:cert:*:*:*" "cpe:2.3:o:windriver:vxworks:6.6.4.1:*:*:*:cert:*:*:*" "cpe:2.3:o:windriver:vxworks:7.0:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1210:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1230:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1250:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1310:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1330:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1350:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1410:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1430:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_1450:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_2200:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_2400:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_3030:-:*:*:*:*:*:*:*" "cpe:2.3:h:schneider-electric:sage_3030_magnum:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-3966","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:o:innominate:mguard_firmware:8.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.0.1:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.0.2:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.0.3:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.1.3:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.1.4:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.1.5:*:*:*:*:*:*:*" "cpe:2.3:o:innominate:mguard_firmware:8.1.6:*:*:*:*:*:*:*"
"Modified","CVE-2015-4425","CWE-22",,,,,,,,,,,,,"nvd@nist.gov",4.9,MEDIUM,"AV:N/AC:M/Au:S/C:N/I:P/A:P","cpe:2.3:a:pimcore:pimcore:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-4426","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:pimcore:pimcore:-:*:*:*:*:*:*:*"
