"Modified","CVE-2014-1401","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",6.5,MEDIUM,"AV:N/AC:L/Au:S/C:P/I:P/A:P","cpe:2.3:a:auracms:auracms:*:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:1.0:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:1.1:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:1.2:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:1.3:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:1.5:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:1.61:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:1.62:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:2.0:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:2.1:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:2.2:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:2.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:auracms:auracms:2.2.2:*:*:*:*:*:*:*"
"Modified","CVE-2014-1403","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:easyxdm:easyxdm:*:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.3.2:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.3.3:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.4.1:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.4.2:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.4.3:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.4.4:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.4.5:*:*:*:*:*:*:*" "cpe:2.3:a:easyxdm:easyxdm:2.4.6:*:*:*:*:*:*:*"
"Modified","CVE-2014-0497","CWE-191" "CWE-191",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",9.8 8.8,"CRITICAL" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*" "cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:google:chrome_os:-:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_desktop:5.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_desktop:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_eus:6.5:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server:5.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_aus:6.5:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_workstation:5.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_workstation:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:opensuse:11.4:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:opensuse:12.3:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:opensuse:13.1:*:*:*:*:*:*:*" "cpe:2.3:o:suse:linux_enterprise_desktop:11:sp2:*:*:*:*:*:*" "cpe:2.3:o:suse:linux_enterprise_desktop:11:sp3:*:*:*:*:*:*"
"Modified","CVE-2014-0498","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:adobe_air_sdk:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:adobe_air:*:*:*:*:*:*:*:*"
"Modified","CVE-2014-0499","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:C/I:N/A:N","cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:adobe_air_sdk:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:adobe_air:*:*:*:*:*:*:*:*"
"Modified","CVE-2014-0500","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:adobe:shockwave_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.0.0.456:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.0.3.471:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.0.595:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.0.596:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.1.601:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.2.602:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.6.606:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.7.609:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.8.612:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.9.615:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.9.620:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.10.620:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.0.626:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.1.629:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.3.633:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.4.634:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.5.635:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.6.636:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.7.637:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.8.638:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.0.112:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.2.122:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.3.133:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.4.144:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.6.147:*:*:*:*:*:*:*"
"Modified","CVE-2014-0501","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:adobe:shockwave_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.0.0.456:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.0.3.471:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.0.595:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.0.596:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.1.601:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.2.602:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.6.606:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.7.609:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.8.612:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.9.615:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.9.620:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.5.10.620:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.0.626:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.1.629:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.3.633:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.4.634:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.5.635:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.6.636:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.7.637:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:11.6.8.638:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.0.112:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.2.122:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.3.133:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.4.144:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:shockwave_player:12.0.6.147:*:*:*:*:*:*:*"
"Modified","CVE-2014-0502","CWE-415" "CWE-415",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",8.8 8.8,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:adobe_air_sdk:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:-:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:adobe_air:*:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:-:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:opensuse:11.4:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:opensuse:12.3:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:opensuse:13.1:*:*:*:*:*:*:*" "cpe:2.3:o:suse:linux_enterprise_desktop:11:sp3:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_desktop:5.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_desktop:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_eus:6.5:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server:5.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_server_aus:6.5:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_workstation:5.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux_workstation:6.0:*:*:*:*:*:*:*"
"Modified","CVE-2014-0861","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:ibm:cognos_business_intelligence:8.4.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:cognos_business_intelligence:10.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:cognos_business_intelligence:10.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:cognos_business_intelligence:10.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:cognos_business_intelligence:10.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:cognos_business_intelligence:10.2.1.1:*:*:*:*:*:*:*"
"Modified","CVE-2014-2205","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",6.3,MEDIUM,"AV:N/AC:M/Au:S/C:C/I:N/A:N","cpe:2.3:a:mcafee:epolicy_orchestrator:*:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:4.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:4.6.1:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:4.6.2:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:4.6.3:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:4.6.4:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:4.6.5:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:4.6.6:*:*:*:*:*:*:*"
