"Modified","CVE-2010-5288","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:indra:editran_communications_platform:4.1:r7:*:*:*:*:*:*"
"Modified","CVE-2011-1180","CWE-787",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-1585","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",3.3,LOW,"AV:L/AC:M/Au:N/C:P/I:P/A:N","cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux_enterprise_server:10:sp4:*:*:*:*:*:*"
"Modified","CVE-2011-2482","CWE-476",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-2693","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",1.9,LOW,"AV:L/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*"
"Modified","CVE-2011-2942","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:o:linux:linux_kernel:2.6.18:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:5:*:*:*:*:*:*:*"
"Modified","CVE-2011-3347","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:A/AC:H/Au:N/C:N/I:N/A:C","cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*"
"Modified","CVE-2011-3593","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",5.7,MEDIUM,"AV:A/AC:M/Au:N/C:N/I:N/A:C","cpe:2.3:o:linux:linux_kernel:2.6.32:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*"
"Modified","CVE-2011-3619","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:linux:linux_kernel:*:rc7:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:3.0:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:3.0:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:3.0:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:3.0:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:3.0:rc5:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:3.0:rc6:*:*:*:*:*:*"
"Modified","CVE-2011-4087","CWE-665",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*"
