"Analyzed","CVE-2018-20072","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2019-25212","CWE-89",,,,,"security@wordfence.com" "nvd@nist.gov",9.1 7.2,"CRITICAL" "HIGH","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:i13websolution:video_carousel_slider_with_lightbox:*:*:*:*:*:wordpress:*:*"
"Analyzed","CVE-2020-24061","CWE-79" "CWE-79",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",4.3 5.4,"MEDIUM" "MEDIUM","CVSS:3.1/AV:A/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:o:kasdanet:kw5515_firmware:4.3.1.0:*:*:*:*:*:*:*" "cpe:2.3:h:kasdanet:kw5515:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2020-36830","CWE-1333","cna@vuldb.com",5.3,"MEDIUM","CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","cna@vuldb.com" "nvd@nist.gov",4.3 7.5,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"cna@vuldb.com",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:a:nescalante:urlregex:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2021-22503","CWE-79" "CWE-79",,,,,"security@opentext.com" "nvd@nist.gov",5.4 6.1,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:microfocus:edirectory:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2021-22518","CWE-532" "CWE-532",,,,,"security@opentext.com" "nvd@nist.gov",5.8 5.5,"MEDIUM" "MEDIUM","CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:L" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:opentext:identity_manager_azuread_driver:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2021-22532","CWE-770" "CWE-770",,,,,"security@opentext.com" "nvd@nist.gov",7.6 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:microfocus:edirectory:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2021-22533","CWE-532" "CWE-532",,,,,"security@opentext.com" "nvd@nist.gov",6.5 9.1,"MEDIUM" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N",,,,,,,,,"cpe:2.3:a:microfocus:edirectory:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2021-27915","CWE-80" "CWE-79",,,,,"security@mautic.org" "nvd@nist.gov",7.6 9,"HIGH" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:L" "CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:acquia:mautic:*:*:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:1.0.0:-:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:1.0.0:beta2:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:1.0.0:beta3:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:1.0.0:beta4:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:1.0.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:1.0.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:1.0.0:rc3:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:1.0.0:rc4:*:*:*:*:*:*"
"Analyzed","CVE-2021-27916","CWE-22" "CWE-22",,,,,"security@mautic.org" "nvd@nist.gov",8.1 8.1,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H",,,,,,,,,"cpe:2.3:a:acquia:mautic:*:*:*:*:*:*:*:*" "cpe:2.3:a:acquia:mautic:*:*:*:*:*:*:*:*"
