"Modified","CVE-2006-0001","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:microsoft:office:2000:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:xp:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:publisher:2000:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:publisher:2002:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:publisher:2003:*:*:*:*:*:*:*"
"Modified","CVE-2006-0032","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:*:sp2:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:resource_kit:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition:sp1_beta_1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition_itanium:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition_itanium:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition_itanium:sp1_beta_1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:enterprise_64-bit:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:enterprise_edition:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:enterprise_edition:sp1_beta_1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:enterprise_edition_itanium:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:enterprise_edition_itanium:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:enterprise_edition_itanium:sp1_beta_1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:datacenter_64-bit:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:sp1:*:enterprise:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:standard:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:standard:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:standard:sp1_beta_1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:standard_64-bit:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:web:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:web:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:web:sp1_beta_1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:64-bit:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:home:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:media_center:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:gold:professional:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp1:home:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp1:media_center:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:home:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:media_center:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:tablet_pc:*:*:*:*:*"
"Modified","CVE-2006-2191","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:gnu:mailman:*:*:*:*:*:*:*:*"
"Modified","CVE-2006-2482","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:microchip_data_systems:ziptv_for_c\\+\\+_builder:2006.1.16:*:*:*:*:*:*:*" "cpe:2.3:a:microchip_data_systems:ziptv_for_delphi_7:2006.1.26:*:*:*:*:*:*:*" "cpe:2.3:a:pentaware:pentasuite-pro:8.5.1.221:*:*:*:*:*:*:*" "cpe:2.3:a:pentaware:pentazip:8.5.1.190:*:*:*:*:*:*:*"
"Modified","CVE-2006-2658","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:mono:xsp:*:*:*:*:*:*:*:*" "cpe:2.3:a:suse:suse_open_enterprise_server:1:*:*:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:9.2:*:personal:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:9.2:*:professional:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:9.2:*:x86_64:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:9.3:*:personal:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:9.3:*:professional:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:9.3:*:x86_64:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:10.0:*:oss:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:10.0:*:professional:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:10.1:*:personal:*:*:*:*:*" "cpe:2.3:o:suse:suse_linux:10.1:*:professional:*:*:*:*:*"
"Modified","CVE-2006-2937","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:a:openssl:openssl:0.9.7:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7a:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7b:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7c:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7d:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7e:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7f:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7g:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7h:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7i:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7j:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7k:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.8:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.8a:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.8b:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.8c:*:*:*:*:*:*:*"
"Modified","CVE-2006-2940","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:a:openssl:openssl:0.9.1c:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.2b:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.3:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.3a:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.4:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.5:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.5:beta1:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.5:beta2:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.5a:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.5a:beta1:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.5a:beta2:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6:beta1:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6:beta2:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6:beta3:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6a:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6a:beta1:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6a:beta2:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6a:beta3:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6b:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6c:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6d:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6e:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6f:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6g:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6h:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6i:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6j:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6k:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6l:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.6m:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7a:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7b:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7c:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7d:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7e:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7f:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7g:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7h:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7i:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7j:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.7k:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.8:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.8a:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.8b:*:*:*:*:*:*:*" "cpe:2.3:a:openssl:openssl:0.9.8c:*:*:*:*:*:*:*"
"Modified","CVE-2006-2941","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:gnu:mailman:2.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.1:beta1:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.5:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.5.8:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.6:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.7:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.8:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1b1:*:*:*:*:*:*:*"
"Modified","CVE-2006-3126","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:julian_pawlowski:capi4hylafax:01.02.03:*:*:*:*:*:*:*"
"Modified","CVE-2006-3311","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5.1,MEDIUM,"AV:N/AC:H/Au:N/C:P/I:P/A:P","cpe:2.3:a:adobe:flash_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:8:*:pro:*:*:*:*:*" "cpe:2.3:a:adobe:flash_player:mx_2004:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:flex_sdk:1.5:*:*:*:*:*:*:*"
