"Modified","CVE-2015-8325","CWE-264",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:*:p2:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_core:15.04:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:12.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:15.10:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_touch:15.04:*:*:*:*:*:*:*"
"Modified","CVE-2016-4415","CWE-119",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.1:*:*:*:*:*:*:*"
"Modified","CVE-2016-4416","CWE-119",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.1:*:*:*:*:*:*:*"
"Modified","CVE-2016-4417","CWE-119",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:1.12.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.1:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.2:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.3:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.4:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.5:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.6:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.7:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.8:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.9:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.1:*:*:*:*:*:*:*"
"Modified","CVE-2016-4418","CWE-119",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:1.12.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.1:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.2:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.3:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.4:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.5:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.6:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.7:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.8:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.9:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.1:*:*:*:*:*:*:*"
"Modified","CVE-2016-4419","CWE-399",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.1:*:*:*:*:*:*:*"
"Modified","CVE-2016-4420","CWE-20",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.1:*:*:*:*:*:*:*"
"Modified","CVE-2016-4421","CWE-20",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:wireshark:wireshark:1.12.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.1:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.2:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.3:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.4:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.5:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.6:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.7:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.8:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:1.12.9:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:wireshark:wireshark:2.0.1:*:*:*:*:*:*:*"
"Modified","CVE-2003-1604","NVD-CWE-Other",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*"
"Modified","CVE-2008-7316","CWE-20",,,,,,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*"
