"Analyzed","CVE-2017-13309","NVD-CWE-noinfo",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",5.5 6.2,"MEDIUM" "MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13310","CWE-276" "CWE-276",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 7.8,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:6.0.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13311","NVD-CWE-noinfo" "CWE-276",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",6.7 7.8,"MEDIUM" "HIGH","CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13312","NVD-CWE-noinfo" "CWE-276",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 7.8,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13313","CWE-835" "CWE-787",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",6.5 7.5,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:google:android:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:6.0.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13314","CWE-862" "CWE-276",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 7.8,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13315","CWE-131" "CWE-131",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 7.8,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:6.0.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13316","CWE-862" "CWE-862",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 8.4,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:6.0.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13319","CWE-120" "CWE-120",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.5 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
"Analyzed","CVE-2017-13320","CWE-125" "CWE-125",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",6.5 6.5,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:7.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*"
