"Modified","CVE-2008-5263","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:dmitry_baryshev:ksquirrel-libs:0.8.0:*:*:*:*:*:*:*"
"Modified","CVE-2008-6017","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:i-rater:i-rater_basic:_nil_:*:*:*:*:*:*:*"
"Modified","CVE-2008-6018","CWE-22",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:myphpsite:myphpsite:_nil_:*:*:*:*:*:*:*"
"Modified","CVE-2008-6019","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:do-cms:do-cms:3.0:*:*:*:*:*:*:*"
"Modified","CVE-2008-6020","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:drupal:views:*:*:*:*:*:*:*:*" "cpe:2.3:a:drupal:views:6.x-2.0:*:*:*:*:*:*:*" "cpe:2.3:a:drupal:drupal:*:*:*:*:*:*:*:*"
"Modified","CVE-2008-6021","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:attachmate:reflection_for_secure_it:7.0:*:unix_client:*:*:*:*:*" "cpe:2.3:a:attachmate:reflection_for_secure_it:7.0:*:unix_server:*:*:*:*:*"
"Modified","CVE-2008-6022","CWE-94",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:xnova:xnova:0.8:sp1:*:*:*:*:*:*"
"Modified","CVE-2008-6023","CWE-94",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:xnova:xnova:*:sp1:*:*:*:*:*:*" "cpe:2.3:a:xnova:xnova:0.8:*:*:*:*:*:*:*"
"Modified","CVE-2008-6024","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",5.4,MEDIUM,"AV:N/AC:H/Au:N/C:N/I:N/A:C","cpe:2.3:o:sun:opensolaris:*:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:*:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_01:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_01:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_02:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_02:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_03:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_03:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_04:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_04:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_05:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_05:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_06:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_06:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_07:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_07:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_08:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_08:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_09:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_09:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_10:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_10:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_11:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_11:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_12:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_12:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_13:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_13:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_14:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_14:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_15:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_15:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_16:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_16:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_17:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_17:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_18:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_18:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_19:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_19:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_20:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_20:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_21:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_21:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_22:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_22:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_23:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_23:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_24:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_24:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_25:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_25:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_26:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_26:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_27:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_27:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_28:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_28:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_29:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_29:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_30:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_30:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_31:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_31:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_32:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_32:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_33:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_33:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_34:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_34:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_35:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:snv_35:*:x86:*:*:*:*:*" "cpe:2.3:o:sun:solaris:10:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:solaris:10:*:x86:*:*:*:*:*"
"Modified","CVE-2008-6025","CWE-22",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:openelec:openelec:*:*:*:*:*:*:*:*" "cpe:2.3:a:openelec:openelec:2.02:*:*:*:*:*:*:*" "cpe:2.3:a:openelec:openelec:3.00:*:*:*:*:*:*:*"
