"Modified","CVE-2018-18883","CWE-476",,,,,,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:xen:xen:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-18887","CWE-89",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:s-cms:s-cms:1.0:*:*:*:*:*:*:*"
"Modified","CVE-2018-18888","CWE-434",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:laravelcms_project:laravelcms:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-18890","CWE-22",,,,,,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:1234n:minicms:1.10:*:*:*:*:*:*:*"
"Modified","CVE-2018-18891","CWE-287",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N","nvd@nist.gov",6.4,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:P","cpe:2.3:a:1234n:minicms:1.10:*:*:*:*:*:*:*"
"Modified","CVE-2018-18892","CWE-94",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:1234n:minicms:1.10:*:*:*:*:*:*:*"
"Modified","CVE-2018-15454","CWE-20" "CWE-20",,,,,,,,,"ykramarz@cisco.com" "nvd@nist.gov",8.6 8.6,"HIGH" "HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H" "CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H","nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:o:cisco:adaptive_security_appliance_software:*:*:*:*:*:*:*:*" "cpe:2.3:o:cisco:adaptive_security_appliance_software:*:*:*:*:*:*:*:*" "cpe:2.3:o:cisco:adaptive_security_appliance_software:*:*:*:*:*:*:*:*" "cpe:2.3:o:cisco:adaptive_security_appliance_software:*:*:*:*:*:*:*:*" "cpe:2.3:o:cisco:adaptive_security_appliance_software:*:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:firepower_threat_defense:*:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:firepower_threat_defense:*:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:firepower_threat_defense:*:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:firepower_threat_defense:*:*:*:*:*:*:*:*"
"Modified","CVE-2016-2120","CWE-190" "CWE-190",,,,,,,,,"secalert@redhat.com" "nvd@nist.gov",7.5 6.5,"HIGH" "MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H" "CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:a:powerdns:authoritative:*:*:*:*:*:*:*:*" "cpe:2.3:a:powerdns:authoritative:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2016-2123","CWE-122" "CWE-119",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","secalert@redhat.com",8.1,"HIGH","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",6.5,MEDIUM,"AV:N/AC:L/Au:S/C:P/I:P/A:P","cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*" "cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-7356","CWE-294",,,,,,,,,"psirt@zte.com.cn" "nvd@nist.gov",5.6 7.5,"MEDIUM" "HIGH","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L" "CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:o:zte:zxr10_8905e_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:zte:zxr10_8905e:-:*:*:*:*:*:*:*"
