"Modified","CVE-2020-12117","CWE-306",,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:moxa:nport_5100a_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:moxa:nport_5100a:-:*:*:*:*:*:*:*"
"Modified","CVE-2020-12474","NVD-CWE-noinfo",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:telegram:telegram:*:*:*:*:*:android:*:*" "cpe:2.3:a:telegram:telegram:*:*:*:*:*:iphone_os:*:*" "cpe:2.3:a:telegram:telegram_desktop:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-7351","CWE-78" "CWE-78",,,,,"cve@rapid7.com" "nvd@nist.gov",7.3 8.8,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",9,HIGH,"AV:N/AC:L/Au:S/C:C/I:C/A:C","cpe:2.3:a:netfortris:trixbox:*:*:*:*:community:*:*:*"
"Modified","CVE-2019-4209","CWE-601",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",5.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:N","cpe:2.3:a:hcltech:connections:5.5:*:*:*:*:*:*:*" "cpe:2.3:a:hcltech:connections:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:hcltech:connections:6.5:*:*:*:*:*:*:*"
"Modified","CVE-2020-10683","CWE-611",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:dom4j_project:dom4j:*:*:*:*:*:*:*:*" "cpe:2.3:a:dom4j_project:dom4j:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:agile_plm:9.3.3:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:agile_plm:9.3.5:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:application_testing_suite:13.3.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:banking_platform:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:business_process_management_suite:12.2.1.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:business_process_management_suite:12.2.1.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:communications_application_session_controller:3.9m0p1:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:communications_diameter_signaling_router:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:communications_unified_inventory_management:7.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:communications_unified_inventory_management:7.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:data_integrator:12.2.1.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:data_integrator:12.2.1.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:documaker:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:endeca_information_discovery_integrator:3.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:enterprise_data_quality:11.1.1.9.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:enterprise_data_quality:12.2.1.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:enterprise_manager_base_platform:13.4.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:financial_services_analytical_applications_infrastructure:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:flexcube_core_banking:11.7.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:flexcube_core_banking:11.8.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:flexcube_core_banking:11.9.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:flexcube_core_banking:11.10.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:fusion_middleware:12.2.1.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:health_sciences_empirica_signal:9.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:health_sciences_information_manager:3.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:insurance_policy_administration_j2ee:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:insurance_policy_administration_j2ee:10.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:insurance_policy_administration_j2ee:10.2.4:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:insurance_policy_administration_j2ee:11.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:insurance_rules_palette:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:insurance_rules_palette:10.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:insurance_rules_palette:10.2.4:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:insurance_rules_palette:11.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:jdeveloper:12.2.1.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:primavera_p6_enterprise_project_portfolio_management:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:primavera_p6_enterprise_project_portfolio_management:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:primavera_p6_enterprise_project_portfolio_management:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:primavera_p6_enterprise_project_portfolio_management:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:rapid_planning:12.1:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:rapid_planning:12.2:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_customer_management_and_segmentation_foundation:16.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_customer_management_and_segmentation_foundation:17.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_customer_management_and_segmentation_foundation:18.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_customer_management_and_segmentation_foundation:19.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_integration_bus:15.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_integration_bus:16.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_order_broker:15.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_order_broker:16.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_order_broker:18.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_order_broker:19.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_order_broker:19.1:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_price_management:14.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_price_management:14.1.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_price_management:15.0.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_price_management:16.0.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_xstore_point_of_service:15.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_xstore_point_of_service:16.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_xstore_point_of_service:17.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:retail_xstore_point_of_service:18.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:storagetek_tape_analytics_sw_tool:2.3:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:utilities_framework:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:utilities_framework:2.2.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:utilities_framework:4.2.0.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:utilities_framework:4.2.0.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:utilities_framework:4.4.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:utilities_framework:4.4.0.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:webcenter_portal:11.1.1.9.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:webcenter_portal:12.2.1.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:webcenter_portal:12.2.1.4.0:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_api_services:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_workflow_automation:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:snap_creator_framework:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:snapcenter:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:snapmanager:-:*:*:*:*:oracle:*:*" "cpe:2.3:a:netapp:snapmanager:-:*:*:*:*:sap:*:*" "cpe:2.3:o:canonical:ubuntu_linux:16.04:*:*:*:esm:*:*:*"
"Modified","CVE-2020-5727","CWE-287",,,,,"nvd@nist.gov",4.6,"MEDIUM","CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:o:simplisafe:ss3_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:simplisafe:ss3:-:*:*:*:*:*:*:*"
"Modified","CVE-2020-7645","CWE-78",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome-launcher:*:*:*:*:*:node.js:*:*"
"Modified","CVE-2020-8157","CWE-284" "NVD-CWE-noinfo",,,,,"nvd@nist.gov",6.8,"MEDIUM","CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:ui:unifi_cloud_key_gen2_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:ui:unifi_cloud_key_gen2:-:*:*:*:*:*:*:*" "cpe:2.3:o:ui:unifi_cloud_key_gen2_plus_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:ui:unifi_cloud_key_gen2_plus:-:*:*:*:*:*:*:*"
"Modified","CVE-2020-12624","CWE-459",,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:theleague:the_league:*:*:*:*:*:android:*:*"
"Modified","CVE-2020-12625","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:roundcube:webmail:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*" "cpe:2.3:a:opensuse:backports_sle:15.0:sp1:*:*:*:*:*:*" "cpe:2.3:a:opensuse:backports_sle:15.0:sp2:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:15.2:*:*:*:*:*:*:*"
