"Modified","CVE-2008-7265","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:a:proftpd:proftpd:*:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.0:pre10:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.0:pre9:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.0:rc3:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.2:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.2:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.2:rc3:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.4:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.5:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.5:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.5:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.5:rc3:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.6:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.6:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.6:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.7:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.7:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.7:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.7:rc3:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.8:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.8:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.8:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.9:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.9:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.9:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.9:rc3:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.10:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.10:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.10:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.2.10:rc3:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.0:a:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.0:rc3:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.0:rc4:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.0:rc5:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.1:*:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.1:rc1:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.1:rc2:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.1:rc3:*:*:*:*:*:*" "cpe:2.3:a:proftpd:proftpd:1.3.2:rc1:*:*:*:*:*:*"
"Modified","CVE-2008-7266","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:rsa:adaptive_authentication:2.0:*:*:*:*:*:*:*" "cpe:2.3:a:rsa:adaptive_authentication:5.7.0:*:*:*:*:*:*:*" "cpe:2.3:a:rsa:adaptive_authentication:5.7.2:*:*:*:*:*:*:*" "cpe:2.3:a:rsa:adaptive_authentication:5.7.3:*:*:*:*:*:*:*"
"Modified","CVE-2009-5014","CWE-310",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:turbogears:turbogears2:*:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7a2:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7a3:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7a4:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7b1:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7b2:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b1:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b2:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b3:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b4:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b5:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b6:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b7:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.1a1:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.1a2:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.1a3:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.1b1:*:*:*:*:*:*:*"
"Modified","CVE-2009-5015","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:turbogears:turbogears2:*:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7a2:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7a3:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7a4:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7b1:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:1.9.7b2:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b1:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b2:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b3:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b4:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b5:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b6:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.0b7:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.1a1:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.1a2:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.1a3:*:*:*:*:*:*:*" "cpe:2.3:a:turbogears:turbogears2:2.1b1:*:*:*:*:*:*:*"
"Modified","CVE-2009-5016","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:php:php:*:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:1.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:2.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:2.0b10:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.10:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.11:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.12:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.13:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.14:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.15:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.16:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.17:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:3.0.18:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0:beta_4_patch1:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0:beta1:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0:beta2:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0:beta3:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0:beta4:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.1:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.2:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.3:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.4:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.5:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.6:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.7:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.8:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.9:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.10:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.3.11:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.1:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.2:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.3:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.4:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.5:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.6:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.7:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.8:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:4.4.9:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.0:beta1:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.0:beta2:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.0:beta3:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.0:beta4:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.0:rc3:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.1.5:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.1.6:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:php:php:5.2.1:*:*:*:*:*:*:*"
"Modified","CVE-2009-5017","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:mozilla:firefox:*:beta2:*:*:*:*:*:*" "cpe:2.3:a:mozilla:firefox:3.6:beta1:*:*:*:*:*:*"
"Modified","CVE-2010-0113","CWE-255",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:symantec:mobile_security:1.0:beta:*:*:*:*:*:*" "cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2010-0783","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:ibm:websphere_application_server:6.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.10:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.11:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.12:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.13:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.14:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.15:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.16:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.17:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.18:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.19:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.20:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.21:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.22:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.23:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.24:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.25:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.26:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.27:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.29:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.31:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.32:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.33:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.10:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.11:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.12:*:*:*:*:*:*:*"
"Modified","CVE-2010-0784","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:ibm:websphere_application_server:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.10:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.11:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.12:*:*:*:*:*:*:*"
"Modified","CVE-2010-0785","CWE-352",,,,,,,,,,,,,"nvd@nist.gov",6,MEDIUM,"AV:N/AC:M/Au:S/C:P/I:P/A:P","cpe:2.3:a:ibm:websphere_application_server:6.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.11:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.12:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.15:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.17:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.19:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.21:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.23:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.25:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.27:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.29:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.31:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:6.1.0.33:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.11:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_application_server:7.0.0.13:*:*:*:*:*:*:*"
