"Modified","CVE-2016-0288","NVD-CWE-Other",,,,,,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:P/I:N/A:N","cpe:2.3:a:ibm:security_appscan:8.7.0.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:8.7.0.1:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:8.8.0.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:9.0.0.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:9.0.0.1:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:9.0.1.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:9.0.1.1:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:9.0.2.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:9.0.2.1:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:9.0.3.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:security_appscan:9.0.3.1:*:*:*:standard:*:*:*"
"Modified","CVE-2016-4500","CWE-254",,,,,,,,,"nvd@nist.gov",5.8,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:H/UI:N/S:C/C:N/I:N/A:H","nvd@nist.gov",4.9,MEDIUM,"AV:N/AC:H/Au:S/C:N/I:N/A:C","cpe:2.3:h:moxa:uc-7408_lx-plus:-:*:*:*:*:*:*:*" "cpe:2.3:o:moxa:uc-7408_lx-plus_firmware:-:*:*:*:*:*:*:*"
"Modified","CVE-2016-1234","CWE-119",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:gnu:glibc:*:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:leap:42.1:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:opensuse:13.2:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:23:*:*:*:*:*:*:*"
"Modified","CVE-2016-2175","NVD-CWE-Other",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:apache:pdfbox:1.8.0:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.1:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.2:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.3:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.4:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.5:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.6:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.7:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.8:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.9:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.10:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:1.8.11:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:2.0:*:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:2.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:2.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:apache:pdfbox:2.0:rc3:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2016-3075","CWE-119",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:opensuse:opensuse:13.2:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:glibc:*:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:23:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:12.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:15.10:*:*:*:*:*:*:*"
"Modified","CVE-2016-3088","CWE-434",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:apache:activemq:*:*:*:*:*:*:*:*"
"Modified","CVE-2016-3094","CWE-20" "CWE-287",,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:apache:qpid_broker-j:*:*:*:*:*:*:*:*"
"Modified","CVE-2016-3697","CWE-264",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:docker:docker:*:*:*:*:*:*:*:*" "cpe:2.3:a:linuxfoundation:runc:*:*:*:*:*:*:*:*" "cpe:2.3:o:opensuse:opensuse:13.2:*:*:*:*:*:*:*"
"Modified","CVE-2016-4432","CWE-287",,,,,"nvd@nist.gov",9.1,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:a:apache:qpid_broker-j:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-8875","CWE-189",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:gnome:gdk-pixbuf:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*"
