"Modified","CVE-2006-1316","CWE-94",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:microsoft:office:2000:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:xp:sp3:*:*:*:*:*:*"
"Modified","CVE-2006-0007","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:microsoft:office:2000:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:xp:sp3:*:*:*:*:*:*"
"Modified","CVE-2006-0026","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",6.5,MEDIUM,"AV:N/AC:L/Au:S/C:P/I:P/A:P","cpe:2.3:a:microsoft:internet_information_server:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_information_services:5.0:*:*:*:*:*:*:*"
"Modified","CVE-2006-0033","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:microsoft:office:2000:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:xp:sp3:*:*:*:*:*:*"
"Modified","CVE-2006-0817","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:a:deerfield:visnetic_mail_server:8.3.5:*:*:*:*:*:*:*" "cpe:2.3:a:icewarp:web_mail:5.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:merak:mail_server:8.3.8r:*:windows:*:*:*:*:*"
"Modified","CVE-2006-0818","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:P/A:N","cpe:2.3:a:deerfield:visnetic_mail_server:8.3.5:*:*:*:*:*:*:*" "cpe:2.3:a:icewarp:web_mail:5.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:merak:mail_server:8.3.8r:*:windows:*:*:*:*:*"
"Modified","CVE-2006-1176","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:ebay:enhanced_picture_services:*:*:*:*:*:*:*:*"
"Modified","CVE-2006-1178","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:tamarack_consulting:tamarack_mmsd:7.991:*:*:*:*:*:*:*"
"Modified","CVE-2006-1300","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:microsoft:.net_framework:2.0:*:*:*:*:*:*:*"
"Modified","CVE-2006-1301","CWE-94",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:microsoft:excel:2000:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2000:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2000:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2000:sr1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2002:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2002:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2002:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2002:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2003:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2003:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:2004:*:mac_os_x:*:*:*:*:*" "cpe:2.3:a:microsoft:excel:x:*:mac_os_x:*:*:*:*:*" "cpe:2.3:a:microsoft:excel_viewer:2003:*:*:*:*:*:*:*"
