"Modified","CVE-2014-0097","CWE-287",,,,,,,,,"nvd@nist.gov",7.3,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:vmware:spring_security:3.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.5:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.2.1:*:*:*:*:*:*:*"
"Modified","CVE-2014-0225","CWE-611",,,,,,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:pivotal_software:spring_framework:3.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:pivotal_software:spring_framework:3.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:pivotal_software:spring_framework:3.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:pivotal_software:spring_framework:4.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.1.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.1.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.0:rc2-a:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.4:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.5:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.6:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.7:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:3.2.8:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:4.0.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:4.0.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:4.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:4.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:4.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_framework:4.0.4:*:*:*:*:*:*:*"
"Modified","CVE-2014-3527","CWE-287",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:vmware:spring_security:3.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:vmware:spring_security:3.2.4:*:*:*:*:*:*:*"
"Modified","CVE-2014-9931","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Modified","CVE-2014-9932","CWE-190",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Modified","CVE-2014-9933","CWE-20",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Modified","CVE-2014-9934","CWE-347",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Modified","CVE-2014-9935","CWE-190",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2014-9936","CWE-362",,,,,,,,,"nvd@nist.gov",7,"HIGH","CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",7.6,HIGH,"AV:N/AC:H/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2014-9937","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
