"Modified","CVE-2012-6298","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:ca:identityminder:*:cr16:*:*:*:*:*:*" "cpe:2.3:a:ca:identityminder:r12.5:sp1:*:*:*:*:*:*" "cpe:2.3:a:ca:identityminder:r12.5:sp14:*:*:*:*:*:*" "cpe:2.3:a:ca:identityminder:r12.6:ga:*:*:*:*:*:*"
"Modified","CVE-2012-6299","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:ca:identityminder:*:cr16:*:*:*:*:*:*" "cpe:2.3:a:ca:identityminder:r12.5:sp1:*:*:*:*:*:*" "cpe:2.3:a:ca:identityminder:r12.5:sp14:*:*:*:*:*:*" "cpe:2.3:a:ca:identityminder:r12.6:ga:*:*:*:*:*:*"
"Modified","CVE-2012-6301","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:google:android:4.0.3:*:*:*:*:*:*:*"
"Modified","CVE-2012-4985","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:forescout:counteract:6.3.4.10:*:*:*:*:*:*:*"
"Modified","CVE-2012-4991","CWE-22",,,,,,,,,,,,,"nvd@nist.gov",8.5,HIGH,"AV:N/AC:L/Au:S/C:C/I:C/A:N","cpe:2.3:a:axway:securetransport:*:sp2:*:*:*:*:*:*"
"Modified","CVE-2012-5622","CWE-352",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:redhat:openshift:0.0.5:*:*:*:*:*:*:*"
"Modified","CVE-2012-5625","CWE-200",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:openstack:folsom:2012.2:*:*:*:*:*:*:*" "cpe:2.3:a:openstack:grizzly:-:*:*:*:*:*:*:*"
"Modified","CVE-2012-5483","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:openstack:keystone:2012.1.3:*:*:*:*:*:*:*"
"Modified","CVE-2012-5510","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",4.7,MEDIUM,"AV:L/AC:M/Au:N/C:N/I:N/A:C","cpe:2.3:o:xen:xen:4.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.1:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.2:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.3:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.4:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.3:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.2.0:*:*:*:*:*:*:*"
"Modified","CVE-2012-5511","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",4.7,MEDIUM,"AV:L/AC:M/Au:N/C:N/I:N/A:C","cpe:2.3:o:xen:xen:3.4.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:3.4.1:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:3.4.2:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:3.4.3:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:3.4.4:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.1:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.2:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.3:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.0.4:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.0:*:*:*:*:*:*:*"
