"Modified","CVE-2006-7225","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:perl:pcre:0.91:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:0.92:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:0.93:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:0.94:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:0.95:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:0.96:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:0.97:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:0.98:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:0.99:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.00:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.01:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.02:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.03:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.04:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.05:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.06:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.07:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.08:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:1.09:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.0:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.01:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.02:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.03:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.04:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.05:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.06:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.07:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:2.08:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.0:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.1:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.2:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.3:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.4:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.5:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.6:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.7:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.8:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:3.9:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:4.0:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:4.1:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:4.2:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:4.3:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:4.4:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:4.5:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:5.0:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:6.1:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:6.2:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:6.3:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:6.4:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:6.5:*:*:*:*:*:*:*" "cpe:2.3:a:perl:pcre:6.6:*:*:*:*:*:*:*"
"Modified","CVE-2006-7226","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:o:redhat:enterprise_linux_desktop:4.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:4.0:*:as:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:4.0:*:es:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:4.0:*:ws:*:*:*:*:*"
"Modified","CVE-2007-0064","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*" "cpe:2.3:a:microsoft:windows_media_format_runtime:7.1:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:windows_media_format_runtime:9:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp2:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp2:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:x64:*:*:*:*:*" "cpe:2.3:a:microsoft:windows_media_format_runtime:9.5:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp2:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:x64:*:*:*:*:*" "cpe:2.3:a:microsoft:windows_media_format_runtime:9.5:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_vista:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_vista:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:x64:*:*:*:*:*" "cpe:2.3:a:microsoft:windows_media_format_runtime:11:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp2:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp2:x64:*:*:*:*:*" "cpe:2.3:a:microsoft:windows_media_services:9.1:*:*:*:*:*:*:*"
"Modified","CVE-2007-3039","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9,HIGH,"AV:N/AC:L/Au:S/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_2000:*:sp4:pro:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:*:sp4:srv:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:message_queuing:*:*:*:*:*:*:*:*"
"Modified","CVE-2007-3876","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",6.6,MEDIUM,"AV:L/AC:L/Au:N/C:C/I:C/A:N","cpe:2.3:o:apple:mac_os_x:10.4.11:*:*:*:*:*:*:*"
"Modified","CVE-2007-3895","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:8.1:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp1:itanium:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp2:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp2:itanium:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:*:sp2:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp2:x64:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:9.0c:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_vista:*:gold:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_vista:*:gold:x64:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:10.0:*:*:*:*:*:*:*"
"Modified","CVE-2007-3901","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",8.5,HIGH,"AV:N/AC:M/Au:S/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:enterprise_edition:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:standard:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:web_edition:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_vista:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:home:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:professional:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:5.2:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:6.1:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:7.0a:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:7.1:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:8.0a:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:8.1:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:8.1a:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:8.1b:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:8.2:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:9.0a:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:9.0b:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:9.0c:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:directx:10.0:*:*:*:*:*:*:*"
"Modified","CVE-2007-3902","CWE-189" "CWE-399",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:microsoft:ie:5.x:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:ie:6.0:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:ie:6.0:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.01:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.1:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.01:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.01:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.01:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.01:sp4:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.5:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.5:preview:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.5:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.5:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2600:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2800:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2800.1106:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2900:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2900.2180:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:beta:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:beta1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:beta2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:beta3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0.5730.11:*:*:*:*:*:*:*"
"Modified","CVE-2007-3903","CWE-399" "NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:microsoft:ie:6.0:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:ie:6.0:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2600:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2800:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2800.1106:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2900:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0.2900.2180:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:beta:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:beta1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:beta2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0:beta3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:7.0.5730.11:*:*:*:*:*:*:*"
"Modified","CVE-2007-4473","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:gesytec_easylon:opc_server:2.30.32:*:*:*:*:*:*:*"
