"Modified","CVE-2015-1494","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:colorlib:fancybox:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2015-1495","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:motorola:motorola_scanner_sdk:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-1496","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:motorola:motorola_scanner_sdk:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-1497","CWE-94",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:persistent_systems:radia_client_automation:7.9:*:*:*:*:*:*:*" "cpe:2.3:a:persistent_systems:radia_client_automation:8.1:*:*:*:*:*:*:*" "cpe:2.3:a:persistent_systems:radia_client_automation:9.0:*:*:*:*:*:*:*" "cpe:2.3:a:persistent_systems:radia_client_automation:9.1:*:*:*:*:*:*:*"
"Modified","CVE-2015-1498","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:persistent_systems:radia_client_automation:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-1499","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",8.5,HIGH,"AV:N/AC:L/Au:N/C:N/I:P/A:C","cpe:2.3:a:samsung:samsung_security_manager:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-1500","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:solarwinds:server_and_application_monitor:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-1501","CWE-94",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:solarwinds:server_and_application_monitor:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-2043","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:visualware:myconnection_server:8.2b:*:*:*:*:*:*:*"
"Modified","CVE-2015-2047","CWE-287",,,,,,,,,,,,,"nvd@nist.gov",2.6,LOW,"AV:N/AC:H/Au:N/C:N/I:P/A:N","cpe:2.3:a:typo3:typo3:4.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.1:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.2:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.3:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.4:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.5:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.6:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.7:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.8:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.9:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.10:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.11:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.12:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.13:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.3.14:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.1:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.2:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.3:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.4:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.5:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.6:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.7:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.8:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.9:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.10:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.11:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.12:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.13:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.14:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.4.15:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.0:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.1:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.2:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.3:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.4:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.5:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.6:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.7:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.8:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.9:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.10:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.11:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.12:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.13:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.14:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.15:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.16:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.17:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.18:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.19:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.20:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.21:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.22:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.23:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.24:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.25:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.26:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.27:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.28:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.29:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.30:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.31:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.32:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.33:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.34:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.35:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.36:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.37:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.38:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.5.39:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.1:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.2:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.3:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.4:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.5:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.6:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.7:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.8:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.9:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.10:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.11:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.12:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.13:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.14:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.15:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.16:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.17:*:*:*:*:*:*:*" "cpe:2.3:a:typo3:typo3:4.6.18:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*"
