"Modified","CVE-2008-7300","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",8.5,HIGH,"AV:N/AC:M/Au:S/C:C/I:C/A:C","cpe:2.3:o:sun:opensolaris:build_snv_39:*:*:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:build_snv_47:*:*:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:build_snv_59:*:*:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:build_snv_64:*:*:*:*:*:*:*" "cpe:2.3:o:sun:opensolaris:build_snv_67:*:*:*:*:*:*:*" "cpe:2.3:o:sun:sunos:5.10:*:*:*:*:*:*:*"
"Modified","CVE-2008-7301","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:sclek:jsite:1.0:*:oe:*:*:*:*:*"
"Modified","CVE-2008-7302","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:netshinesoftware:com_netinvoice:1.2.0:sp1:*:*:*:*:*:*" "cpe:2.3:a:joomla:joomla\\!:*:*:*:*:*:*:*:*"
"Modified","CVE-2000-1247","CWE-16",,,,,,,,,,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:apache:jserv:1.1.2:*:*:*:*:*:*:*"
"Modified","CVE-2011-3886","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:v8:*:*:*:*:*:*:*:*" "cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3887","CWE-565",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:safari:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3888","CWE-416",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:itunes:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:safari:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3889","CWE-787",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3890","CWE-416",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3891","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*"
"Modified","CVE-2009-0900","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",4.1,MEDIUM,"AV:L/AC:M/Au:S/C:P/I:P/A:P","cpe:2.3:a:ibm:websphere_mq:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.4:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.5:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.6:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.10:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:7.0.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:7.0.0.2:*:*:*:*:*:*:*"
"Modified","CVE-2009-0905","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",1.7,LOW,"AV:L/AC:L/Au:S/C:N/I:P/A:N","cpe:2.3:a:ibm:websphere_mq:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.4:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.5:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.6:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:6.0.2.7:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:7.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:7.0.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_mq:7.0.0.2:*:*:*:*:*:*:*"
